Project_ID,Project_Type,Location_Zone,Land_Type,Land_Area_Acres,Number_of_Owners,Number_of_Parcels,Legal_Cases,Ownership_Disputes,Documents_Missing,Objections_Received,Affected_Families,Rehabilitation_Required,Government_Clearances,Compensation_Dispute,Previous_Acquisition_Delay,Planned_Duration_Days,Approval_Days,Actual_Duration_Days,Delayed
LA00218,Road,Urban,Residential,97.21,10.0,10,1.0,0,0.0,1,15,Yes,5,Yes,No,319,67.0,311,0
LA00219,Housing,Urban,Residential,10.08,19.0,23,1.0,1,1.0,3,22,Yes,4,Yes,No,415,101.0,512,1
LA00220,Railway,Urban,Commercial,37.26,8.0,11,2.0,4,0.0,1,9,No,1,No,No,194,63.0,300,1
LA00221,Road,Urban,Mixed,39.94,12.0,20,2.0,2,4.0,4,17,Yes,2,No,No,337,111.0,488,1
LA00222,Railway,Semi-Urban,Commercial,15.86,3.0,5,1.0,1,1.0,1,9,Yes,3,No,No,170,76.0,266,1
LA00223,Industrial,Urban,Commercial,8.19,13.0,18,1.0,1,1.0,6,19,No,5,,Yes,227,73.0,228,0
LA00224,Housing,Urban,Commercial,16.16,12.0,14,1.0,0,3.0,4,14,No,8,No,No,257,40.0,262,0
LA00225,Road,Semi-Urban,Commercial,59.97,5.0,9,0.0,1,2.0,2,10,Yes,5,No,No,407,139.0,498,1
LA00226,Housing,Semi-Urban,Commercial,61.15,7.0,13,4.0,0,1.0,3,14,No,4,No,Yes,225,48.0,350,1
LA00227,Road,Urban,Commercial,50.85,10.0,11,2.0,1,3.0,3,18,No,7,No,No,428,94.0,420,0
LA00228,Industrial,Urban,Residential,18.09,11.0,13,1.0,0,,1,16,Yes,4,No,No,649,73.0,665,0
LA00229,Industrial,Urban,Residential,61.65,10.0,10,1.0,0,2.0,2,10,No,7,No,No,272,48.0,270,0
LA00230,Road,Urban,Agricultural,19.13,11.0,13,2.0,1,2.0,4,12,No,3,No,No,417,63.0,544,1
LA00231,Road,Rural,Agricultural,38.88,5.0,7,1.0,0,1.0,5,8,Yes,2,Yes,Yes,494,41.0,553,1
LA00232,Railway,Rural,Mixed,31.87,13.0,19,1.0,3,1.0,3,17,No,3,No,No,374,31.0,446,1
LA00233,Housing,Semi-Urban,Agricultural,23.81,7.0,11,2.0,0,2.0,3,14,No,5,No,No,225,63.0,315,1
LA00234,Industrial,Semi-Urban,Residential,49.16,5.0,10,1.0,0,1.0,3,12,No,4,Yes,No,408,65.0,424,0
LA00235,Housing,Rural,Mixed,55.9,8.0,15,2.0,1,0.0,2,13,No,2,No,No,295,16.0,391,1
LA00236,Housing,Semi-Urban,Residential,17.22,6.0,12,1.0,1,1.0,1,11,No,8,No,No,370,82.0,389,0
LA00237,Railway,Urban,Mixed,33.25,10.0,14,0.0,2,1.0,2,13,No,4,Yes,No,329,52.0,324,0
LA00238,Airport,Urban,Residential,53.96,10.0,11,2.0,2,1.0,5,14,No,2,No,Yes,346,60.0,332,0
LA00239,Road,Semi-Urban,Agricultural,1.86,7.0,8,1.0,2,4.0,3,9,Yes,3,No,No,120,91.0,246,1
LA00240,Road,Semi-Urban,Agricultural,42.54,12.0,15,1.0,0,0.0,2,14,No,4,No,No,219,65.0,461,1
LA00241,Housing,Urban,Residential,54.72,6.0,14,1.0,3,1.0,0,11,No,3,No,No,467,48.0,619,1
LA00242,Airport,Urban,Residential,43.87,5.0,10,1.0,2,0.0,4,9,No,6,No,Yes,214,91.0,212,0
LA00243,Road,Urban,Residential,45.33,7.0,12,0.0,0,0.0,3,12,No,6,Yes,Yes,389,79.0,511,1
LA00244,Railway,Urban,Agricultural,30.2,7.0,13,0.0,1,2.0,2,10,Yes,2,No,No,314,78.0,413,1
LA00245,Industrial,Semi-Urban,Agricultural,52.22,8.0,10,3.0,0,1.0,1,14,No,2,No,No,401,75.0,405,0
LA00246,Housing,Semi-Urban,Mixed,11.38,11.0,14,4.0,0,5.0,3,13,No,1,No,No,392,83.0,398,0
LA00247,Industrial,Semi-Urban,Residential,16.24,6.0,10,1.0,0,0.0,3,12,No,6,Yes,Yes,295,57.0,362,1
LA00248,Railway,Urban,Agricultural,44.8,7.0,7,0.0,1,3.0,3,10,No,3,No,No,471,74.0,471,0
LA00249,Railway,Urban,Residential,52.34,7.0,14,0.0,2,0.0,3,10,Yes,4,Yes,Yes,508,78.0,538,1
LA00250,Railway,Rural,Mixed,68.63,7.0,15,1.0,1,4.0,1,10,No,2,No,No,383,71.0,456,1
LA00251,Industrial,Semi-Urban,Mixed,88.08,7.0,16,3.0,1,3.0,5,10,Yes,5,Yes,No,256,81.0,237,0
LA00252,Housing,Urban,Mixed,18.29,9.0,13,1.0,2,2.0,2,11,No,4,Yes,No,559,72.0,630,1
LA00253,Railway,Urban,Mixed,13.14,,9,2.0,0,3.0,5,7,No,4,No,No,266,119.0,259,0
LA00254,Road,Rural,Agricultural,59.06,7.0,10,0.0,0,3.0,5,9,No,7,No,Yes,419,71.0,480,1
LA00255,Road,Rural,Commercial,23.02,14.0,19,1.0,1,0.0,3,21,Yes,3,No,Yes,464,84.0,536,1
LA00256,Airport,Rural,Agricultural,31.1,10.0,14,0.0,1,2.0,2,11,No,3,Yes,Yes,270,74.0,356,1
LA00257,Housing,Semi-Urban,Mixed,55.14,13.0,16,0.0,1,1.0,7,17,Yes,4,No,No,559,71.0,711,1
LA00258,Road,Semi-Urban,Agricultural,37.21,11.0,18,1.0,1,0.0,4,16,No,2,Yes,No,349,57.0,423,1
LA00259,Road,Semi-Urban,Agricultural,51.12,11.0,16,1.0,3,4.0,3,18,Yes,5,No,No,531,86.0,702,1
LA00260,Industrial,Urban,Mixed,16.91,12.0,19,0.0,0,0.0,2,16,No,2,No,Yes,167,,230,1
LA00261,Road,Semi-Urban,Mixed,40.28,7.0,17,2.0,0,1.0,2,10,No,4,No,No,311,90.0,392,1
LA00262,Housing,Semi-Urban,Mixed,39.7,7.0,12,1.0,4,0.0,3,10,No,3,Yes,No,175,41.0,327,1
LA00263,Road,Urban,Residential,67.84,7.0,10,0.0,2,0.0,6,15,No,4,No,No,250,64.0,348,1
LA00264,Road,Rural,Residential,77.85,10.0,14,3.0,0,1.0,2,15,Yes,5,No,No,583,65.0,666,1
LA00265,Housing,Semi-Urban,Agricultural,22.63,7.0,11,1.0,5,2.0,3,11,No,3,Yes,No,373,92.0,359,0
LA00266,Road,Urban,Agricultural,14.5,9.0,11,1.0,3,0.0,6,15,No,3,No,No,452,47.0,542,1
LA00267,Road,Urban,Agricultural,53.16,8.0,14,2.0,1,1.0,4,13,No,6,No,No,152,72.0,141,0
LA00268,Road,Rural,Residential,7.45,7.0,11,1.0,1,1.0,2,12,No,3,Yes,No,270,60.0,282,0
LA00269,Road,Rural,Mixed,55.68,12.0,13,2.0,0,3.0,4,20,Yes,7,No,No,469,123.0,602,1
LA00270,Road,Semi-Urban,Residential,58.58,6.0,9,1.0,0,0.0,2,8,No,6,No,No,510,78.0,501,0
LA00271,Road,Rural,Commercial,21.25,6.0,12,2.0,2,3.0,1,9,No,7,No,No,348,65.0,359,0
LA00272,Road,Rural,Mixed,2.47,6.0,10,3.0,3,5.0,4,8,No,7,Yes,No,372,103.0,519,1
LA00273,Road,Rural,Commercial,62.73,5.0,10,2.0,1,0.0,4,7,Yes,3,No,No,308,,330,0
LA00274,Industrial,Rural,Agricultural,81.4,11.0,16,1.0,1,,1,16,No,5,No,No,393,33.0,366,0
LA00275,Industrial,Semi-Urban,Residential,77.84,7.0,14,3.0,1,0.0,5,8,Yes,4,No,No,335,64.0,432,1
LA00276,Railway,Rural,Residential,79.49,13.0,16,2.0,0,1.0,3,15,Yes,2,No,No,378,87.0,376,0
LA00277,Road,Semi-Urban,Commercial,10.62,8.0,16,0.0,1,4.0,5,10,No,4,Yes,No,451,56.0,458,0
LA00278,Railway,Rural,Agricultural,33.97,8.0,13,3.0,3,0.0,2,12,No,5,Yes,Yes,467,64.0,470,0
LA00279,Housing,Urban,Residential,39.52,7.0,8,4.0,3,0.0,4,11,No,3,No,No,435,98.0,670,1
LA00280,Housing,Rural,Mixed,35.44,6.0,9,4.0,1,2.0,0,10,No,2,No,No,555,44.0,713,1
LA00281,Road,Rural,Commercial,51.48,6.0,9,0.0,3,1.0,3,11,No,3,Yes,No,415,98.0,567,1
LA00282,Road,Urban,Mixed,13.72,8.0,13,2.0,5,0.0,0,12,Yes,3,No,No,556,89.0,570,0
LA00283,Road,Rural,Agricultural,7.24,9.0,14,1.0,2,2.0,4,12,No,3,Yes,No,513,84.0,644,1
LA00284,Road,Semi-Urban,Mixed,5.11,9.0,13,1.0,0,1.0,5,13,No,4,Yes,Yes,345,61.0,422,1
LA00285,Industrial,Urban,Residential,,10.0,11,2.0,1,0.0,3,13,No,5,No,No,469,61.0,424,0
LA00286,Railway,Urban,Residential,10.51,10.0,13,1.0,2,0.0,2,14,No,4,No,No,309,89.0,390,1
LA00287,Road,Rural,Mixed,35.27,9.0,12,3.0,1,2.0,2,11,Yes,8,No,No,313,75.0,432,1
LA00288,Railway,Semi-Urban,Mixed,20.47,4.0,10,0.0,1,2.0,3,11,No,1,No,No,320,78.0,308,0
LA00289,Railway,Urban,Agricultural,21.22,6.0,8,1.0,0,1.0,5,10,No,3,No,No,305,,452,1
LA00290,Road,Semi-Urban,Residential,28.04,4.0,5,2.0,1,3.0,2,6,Yes,1,No,No,340,84.0,404,1
LA00291,Housing,Urban,Agricultural,21.96,9.0,14,1.0,2,3.0,3,15,Yes,5,No,No,461,95.0,620,1
LA00292,Road,Semi-Urban,Mixed,7.26,9.0,12,0.0,1,1.0,5,15,No,5,No,No,314,91.0,428,1
LA00293,Housing,Rural,Mixed,28.05,16.0,19,2.0,0,2.0,2,22,No,2,No,No,218,76.0,242,0
LA00294,Road,Semi-Urban,Agricultural,17.21,11.0,16,1.0,0,0.0,3,15,No,3,No,No,120,70.0,96,0
LA00295,Housing,Rural,Residential,16.51,11.0,15,1.0,0,1.0,3,20,No,2,Yes,No,483,74.0,599,1
LA00296,Housing,Semi-Urban,Commercial,96.59,6.0,8,1.0,1,3.0,2,9,No,6,No,Yes,337,60.0,428,1
LA00297,Housing,Rural,Commercial,9.03,11.0,14,2.0,0,2.0,2,18,No,7,No,No,285,76.0,399,1
LA00298,Housing,Urban,Agricultural,27.06,12.0,16,0.0,3,0.0,4,18,No,6,Yes,Yes,230,75.0,305,1
LA00299,Airport,Urban,Agricultural,37.48,14.0,17,1.0,1,4.0,2,19,No,4,Yes,No,493,78.0,605,1
LA00300,Industrial,Urban,Mixed,96.66,6.0,7,3.0,1,0.0,3,9,No,1,Yes,Yes,189,36.0,295,1
LA00301,Airport,Semi-Urban,Residential,12.48,9.0,14,0.0,1,1.0,2,15,Yes,1,No,Yes,339,66.0,426,1
LA00302,Road,Semi-Urban,Agricultural,75.22,12.0,16,1.0,0,1.0,2,15,No,3,,No,471,70.0,477,0
LA00303,Railway,Rural,Commercial,27.9,7.0,8,1.0,2,2.0,5,11,Yes,5,No,No,252,73.0,352,1
LA00304,Railway,Urban,Agricultural,28.67,8.0,13,2.0,0,0.0,3,13,No,4,No,No,281,92.0,331,1
LA00305,Housing,Urban,Mixed,49.45,8.0,10,1.0,1,2.0,1,9,No,6,No,Yes,306,83.0,303,0
LA00306,Railway,Semi-Urban,Commercial,82.96,3.0,5,1.0,2,2.0,2,3,Yes,4,No,No,441,64.0,467,0
LA00307,Railway,Rural,Agricultural,21.83,7.0,12,1.0,1,1.0,4,8,No,2,No,No,391,57.0,393,0
LA00308,Industrial,Urban,Residential,39.47,8.0,10,,0,1.0,2,12,No,2,Yes,No,474,38.0,476,0
LA00309,Road,Urban,Commercial,35.74,8.0,13,1.0,0,1.0,3,12,Yes,7,Yes,No,420,66.0,397,0
LA00310,Road,Urban,Residential,34.52,10.0,14,0.0,2,2.0,7,12,Yes,2,Yes,No,441,106.0,651,1
LA00311,Railway,Semi-Urban,Residential,55.31,10.0,17,1.0,1,2.0,4,16,No,5,No,No,318,101.0,325,0
LA00312,Railway,Urban,Agricultural,18.22,3.0,7,0.0,0,3.0,4,7,Yes,4,No,No,466,64.0,477,0
LA00313,Road,Urban,Agricultural,24.24,10.0,14,3.0,1,2.0,3,16,No,6,Yes,No,613,92.0,781,1
LA00314,Railway,Semi-Urban,Mixed,7.47,10.0,12,2.0,1,1.0,2,12,No,9,No,No,377,68.0,371,0
LA00315,Railway,Urban,Commercial,46.82,13.0,17,2.0,0,1.0,1,21,No,5,No,No,429,67.0,437,0
LA00316,Road,Semi-Urban,Mixed,33.38,8.0,12,0.0,1,0.0,6,11,Yes,5,Yes,No,356,80.0,515,1
LA00317,Railway,Urban,Agricultural,81.62,7.0,10,2.0,1,0.0,5,10,No,6,Yes,No,454,48.0,445,0
LA00318,Industrial,Rural,Agricultural,12.24,8.0,10,1.0,0,0.0,2,12,Yes,6,No,No,347,74.0,368,0
LA00319,Road,Semi-Urban,Mixed,104.47,9.0,11,1.0,0,0.0,3,14,Yes,3,No,No,152,82.0,146,0
LA00320,Housing,Urban,Agricultural,52.26,6.0,8,1.0,2,3.0,4,8,No,2,Yes,Yes,477,57.0,650,1
LA00321,Housing,Urban,Mixed,50.73,10.0,12,4.0,0,2.0,4,12,Yes,2,No,No,391,72.0,530,1
LA00322,Railway,Semi-Urban,Agricultural,20.08,8.0,15,0.0,1,1.0,5,14,No,5,Yes,No,430,57.0,426,0
LA00323,Road,Rural,Residential,26.15,11.0,20,0.0,2,0.0,0,13,Yes,6,No,No,366,81.0,375,0
LA00324,Railway,Urban,Agricultural,22.92,8.0,11,1.0,1,,1,13,Yes,1,No,Yes,442,92.0,554,1
LA00325,Housing,Urban,Residential,72.22,6.0,9,2.0,1,2.0,5,11,No,2,Yes,No,276,70.0,374,1
LA00326,Industrial,Urban,Residential,6.33,6.0,15,0.0,2,0.0,4,9,Yes,5,Yes,No,477,105.0,461,0
LA00327,Housing,Semi-Urban,Residential,29.1,7.0,12,2.0,2,1.0,2,13,No,4,No,Yes,368,57.0,514,1
LA00328,Railway,Rural,Residential,30.94,11.0,16,0.0,1,2.0,5,15,Yes,3,No,No,207,43.0,334,1
LA00329,Industrial,Semi-Urban,Agricultural,22.29,4.0,5,3.0,1,2.0,4,6,No,3,No,No,249,43.0,255,0
LA00330,Road,Urban,Mixed,15.06,6.0,8,1.0,2,1.0,3,8,No,7,Yes,No,376,50.0,453,1
LA00331,Airport,Rural,Agricultural,3.26,5.0,13,2.0,0,3.0,1,9,No,2,No,No,401,54.0,390,0
LA00332,Road,Rural,Mixed,29.45,8.0,9,3.0,1,0.0,3,11,No,2,No,No,471,93.0,679,1
LA00333,Industrial,Urban,Agricultural,46.74,14.0,17,0.0,2,2.0,2,16,Yes,5,Yes,Yes,398,80.0,550,1
LA00334,Housing,Urban,Residential,33.41,7.0,11,,2,,3,11,No,2,No,No,465,65.0,469,0
LA00335,Road,Semi-Urban,Residential,15.07,13.0,19,0.0,1,4.0,2,18,No,3,No,No,496,84.0,618,1
LA00336,Industrial,Rural,Mixed,31.17,6.0,9,0.0,0,0.0,3,9,No,8,No,No,260,15.0,255,0
LA00337,Road,Semi-Urban,Commercial,82.26,5.0,8,0.0,2,1.0,0,10,Yes,4,No,No,176,77.0,148,0
LA00338,Airport,Semi-Urban,Mixed,18.88,8.0,13,1.0,1,2.0,1,9,No,2,No,No,251,85.0,244,0
LA00339,Road,Rural,Agricultural,36.98,9.0,17,3.0,1,0.0,2,11,No,5,No,No,424,84.0,522,1
LA00340,Housing,Urban,Commercial,40.74,8.0,11,2.0,1,2.0,2,12,Yes,5,No,No,374,69.0,526,1
LA00341,Road,Urban,Mixed,9.69,5.0,6,1.0,1,2.0,3,7,No,5,No,Yes,122,74.0,111,0
LA00342,Housing,Urban,Mixed,25.22,7.0,8,0.0,0,1.0,2,11,No,5,No,No,397,31.0,466,1
LA00343,Housing,Rural,Residential,25.45,8.0,10,1.0,0,,1,13,No,2,,No,418,15.0,410,0
LA00344,Industrial,Semi-Urban,Mixed,,9.0,11,1.0,1,0.0,2,11,No,6,Yes,Yes,312,74.0,315,0
LA00345,Airport,Urban,Agricultural,70.64,12.0,16,3.0,1,2.0,2,16,No,4,Yes,No,427,70.0,410,0
LA00346,Airport,Urban,Mixed,11.84,11.0,14,2.0,0,1.0,3,17,Yes,3,Yes,No,363,48.0,363,0
LA00347,Housing,Rural,Agricultural,73.53,6.0,13,1.0,2,1.0,0,13,No,2,No,Yes,249,72.0,267,0
LA00348,Road,Rural,Agricultural,49.16,6.0,12,2.0,0,1.0,1,8,Yes,4,No,No,128,110.0,234,1
LA00349,Industrial,Semi-Urban,Agricultural,106.33,5.0,13,0.0,3,0.0,2,7,No,1,Yes,Yes,246,15.0,236,0
LA00350,Road,Urban,Mixed,4.55,7.0,9,0.0,3,2.0,5,12,No,5,Yes,No,350,109.0,338,0
LA00351,Industrial,Rural,Residential,2.2,10.0,16,1.0,2,1.0,7,16,Yes,1,No,No,346,59.0,404,1
LA00352,Road,Rural,Agricultural,143.97,7.0,12,0.0,0,0.0,0,11,No,2,No,No,296,66.0,284,0
LA00353,Industrial,Semi-Urban,Agricultural,9.3,5.0,11,2.0,1,0.0,1,10,No,4,No,No,348,29.0,352,0
LA00354,Industrial,Semi-Urban,Commercial,16.0,7.0,11,2.0,1,0.0,2,10,Yes,5,Yes,No,425,76.0,587,1
LA00355,Railway,Rural,Agricultural,,7.0,11,0.0,2,,2,14,No,2,No,Yes,294,58.0,302,0
LA00356,Railway,Rural,Commercial,47.57,8.0,14,1.0,0,2.0,3,13,No,4,No,No,469,65.0,567,1
LA00357,Airport,Semi-Urban,Agricultural,26.9,6.0,7,3.0,2,3.0,4,12,No,3,Yes,Yes,340,104.0,492,1
LA00358,Airport,Semi-Urban,Commercial,18.15,6.0,11,0.0,2,1.0,8,14,Yes,4,Yes,No,422,120.0,530,1
LA00359,Railway,Semi-Urban,Commercial,94.08,7.0,11,2.0,2,0.0,2,8,No,5,Yes,No,442,53.0,416,0
LA00360,Industrial,Rural,Commercial,3.73,13.0,17,1.0,1,3.0,2,16,Yes,3,No,No,443,112.0,543,1
LA00361,Housing,Semi-Urban,Mixed,61.97,4.0,8,1.0,0,0.0,4,10,No,5,No,No,482,,470,0
LA00362,Road,Urban,Agricultural,30.41,9.0,13,2.0,1,2.0,2,17,No,2,No,No,236,106.0,229,0
LA00363,Road,Urban,Residential,17.88,11.0,16,1.0,0,0.0,2,14,No,2,No,No,257,40.0,265,0
LA00364,Road,Rural,Commercial,19.71,,19,1.0,3,1.0,6,16,No,5,No,No,387,59.0,479,1
LA00365,Industrial,Rural,Residential,24.87,9.0,13,1.0,3,2.0,1,13,No,3,No,Yes,309,104.0,435,1
LA00366,Railway,Rural,Residential,16.31,8.0,12,4.0,0,1.0,1,9,No,4,No,No,380,31.0,388,0
LA00367,Airport,Semi-Urban,Mixed,55.56,8.0,11,1.0,2,2.0,2,9,No,6,Yes,No,424,67.0,514,1
LA00368,Industrial,Rural,Agricultural,23.28,6.0,9,1.0,1,3.0,4,10,No,2,Yes,No,417,84.0,432,0
LA00369,Road,Rural,Agricultural,50.28,8.0,12,0.0,3,1.0,5,13,No,1,No,Yes,181,91.0,257,1
LA00370,Housing,Urban,Mixed,19.96,9.0,11,1.0,1,0.0,3,11,No,3,No,Yes,279,50.0,396,1
LA00371,Airport,Urban,Residential,36.52,8.0,12,3.0,1,0.0,2,12,Yes,3,No,No,392,77.0,405,0
LA00372,Road,Rural,Residential,36.51,10.0,16,0.0,2,2.0,2,17,Yes,3,No,No,251,106.0,291,0
LA00373,Railway,Urban,Residential,32.23,7.0,10,,0,1.0,2,16,Yes,6,No,No,477,98.0,634,1
LA00374,Road,Semi-Urban,Residential,75.06,9.0,13,2.0,0,4.0,1,11,No,7,No,Yes,434,50.0,573,1
LA00375,Road,Semi-Urban,Commercial,80.01,5.0,8,0.0,3,0.0,1,9,No,4,No,Yes,455,50.0,442,0
LA00376,Road,Semi-Urban,Mixed,53.6,13.0,16,2.0,0,1.0,5,15,No,3,No,No,420,49.0,377,0
LA00377,Housing,Urban,Agricultural,65.41,6.0,11,3.0,3,1.0,2,9,No,7,Yes,No,312,71.0,461,1
LA00378,Railway,Rural,Residential,51.64,6.0,14,2.0,2,1.0,4,8,No,4,No,No,381,73.0,414,0
LA00379,Railway,Urban,Agricultural,22.0,8.0,13,1.0,3,4.0,1,10,No,7,Yes,No,618,62.0,731,1
LA00380,Airport,Rural,Residential,28.6,1.0,5,1.0,1,0.0,3,3,No,6,No,No,381,82.0,373,0
LA00381,Industrial,Urban,Commercial,4.58,6.0,11,1.0,1,0.0,4,10,No,3,No,No,275,58.0,280,0
LA00382,Housing,Semi-Urban,Commercial,14.16,11.0,16,2.0,3,1.0,5,14,Yes,5,No,No,338,114.0,458,1
LA00383,Airport,Rural,Residential,9.36,10.0,20,1.0,1,1.0,1,17,No,4,No,No,424,60.0,419,0
LA00384,Railway,Urban,Mixed,17.75,8.0,9,1.0,1,2.0,3,15,No,6,No,No,383,37.0,502,1
LA00385,Railway,Urban,Mixed,38.61,10.0,16,0.0,1,2.0,6,12,Yes,6,No,Yes,397,56.0,417,0
LA00386,Housing,Rural,Agricultural,21.37,12.0,13,3.0,2,1.0,3,21,Yes,4,No,No,301,73.0,293,0
LA00387,Airport,Urban,Commercial,57.36,8.0,13,1.0,1,3.0,1,11,No,5,No,No,340,67.0,406,1
LA00388,Housing,Urban,Commercial,14.64,8.0,12,1.0,1,1.0,4,13,No,2,Yes,No,542,72.0,528,0
LA00389,Road,Semi-Urban,Residential,48.68,8.0,12,1.0,1,0.0,0,13,No,1,No,No,385,52.0,367,0
LA00390,Housing,Rural,Residential,13.54,,12,2.0,0,5.0,5,12,Yes,9,No,No,289,100.0,400,1
LA00391,Industrial,Semi-Urban,Commercial,71.6,7.0,12,0.0,0,0.0,2,8,No,4,Yes,No,528,,535,0
LA00392,Road,Semi-Urban,Mixed,14.62,7.0,11,0.0,3,3.0,3,11,No,5,No,No,397,58.0,444,0
LA00393,Industrial,Rural,Agricultural,43.87,4.0,7,2.0,0,1.0,1,11,No,3,Yes,No,233,43.0,329,1
LA00394,Industrial,Semi-Urban,Agricultural,18.17,7.0,9,2.0,0,3.0,2,9,No,3,No,No,459,62.0,575,1
LA00395,Road,Semi-Urban,Commercial,87.92,9.0,13,0.0,0,1.0,1,10,No,3,No,No,366,52.0,371,0
LA00396,Railway,Semi-Urban,Agricultural,85.56,10.0,14,0.0,2,2.0,1,14,No,4,Yes,Yes,377,46.0,506,1
LA00397,Housing,Urban,Residential,42.84,5.0,7,2.0,1,2.0,5,11,No,4,Yes,Yes,320,79.0,327,0
LA00398,Road,Urban,Agricultural,42.25,9.0,16,2.0,1,3.0,3,16,No,3,No,No,360,37.0,535,1
LA00399,Railway,Semi-Urban,Mixed,54.54,7.0,11,2.0,2,1.0,5,11,No,4,No,Yes,120,60.0,241,1
LA00400,Railway,Urban,Mixed,48.12,11.0,13,0.0,0,2.0,3,18,No,4,Yes,No,219,37.0,310,1
LA00401,Road,Semi-Urban,Mixed,59.54,7.0,9,0.0,1,0.0,3,10,No,5,No,No,490,90.0,484,0
LA00402,Housing,Urban,Residential,14.33,10.0,13,1.0,1,1.0,4,11,No,3,No,No,355,73.0,425,1
LA00403,Airport,Semi-Urban,Agricultural,32.23,11.0,13,2.0,0,0.0,3,14,Yes,4,No,No,394,72.0,393,0
LA00404,Road,Urban,Agricultural,19.3,10.0,16,0.0,2,3.0,6,14,Yes,3,No,No,349,103.0,349,0
LA00405,Housing,Semi-Urban,Residential,84.71,8.0,10,4.0,1,2.0,2,13,No,3,No,Yes,361,82.0,475,1
LA00406,Housing,Rural,Residential,,7.0,14,3.0,0,3.0,3,14,No,5,No,Yes,232,26.0,349,1
LA00407,Road,Semi-Urban,Mixed,94.5,10.0,13,4.0,1,1.0,6,15,Yes,3,Yes,No,483,87.0,567,1
LA00408,Housing,Urban,Commercial,32.66,12.0,14,1.0,0,0.0,4,14,No,4,No,No,574,64.0,575,0
LA00409,Road,Urban,Commercial,60.16,6.0,11,1.0,0,0.0,6,9,No,4,No,Yes,275,82.0,335,1
LA00410,Housing,Rural,Residential,21.22,9.0,10,1.0,0,2.0,1,16,Yes,3,No,No,310,46.0,322,0
LA00411,Industrial,Urban,Agricultural,10.02,7.0,10,1.0,2,1.0,4,9,No,4,No,Yes,274,63.0,264,0
LA00412,Industrial,Rural,Residential,82.53,6.0,9,0.0,0,1.0,5,11,No,3,Yes,No,178,65.0,272,1
LA00413,Road,Urban,Residential,45.55,12.0,15,0.0,1,2.0,3,13,No,6,No,Yes,573,57.0,593,0
LA00414,Housing,Urban,Agricultural,11.78,4.0,6,0.0,1,0.0,5,10,No,4,No,No,342,55.0,370,0
LA00415,Road,Rural,Agricultural,29.55,8.0,13,0.0,3,1.0,3,15,Yes,2,Yes,No,379,87.0,406,0
LA00416,Road,Semi-Urban,Mixed,27.9,4.0,9,2.0,1,2.0,4,7,No,1,No,No,261,88.0,423,1
LA00417,Road,Urban,Agricultural,44.45,10.0,12,1.0,1,0.0,3,14,No,2,No,No,352,48.0,409,1
LA00418,Airport,Rural,Residential,14.27,8.0,11,1.0,0,1.0,1,11,No,3,No,Yes,451,68.0,447,0
LA00419,Road,Urban,Residential,11.54,10.0,11,2.0,3,2.0,3,15,Yes,8,No,No,382,67.0,376,0
LA00420,Housing,Semi-Urban,Commercial,35.48,4.0,7,1.0,2,1.0,5,7,No,6,Yes,Yes,333,26.0,437,1
LA00421,Industrial,Semi-Urban,Residential,15.01,7.0,10,3.0,2,2.0,4,10,Yes,6,No,No,448,67.0,471,0
LA00422,Road,Semi-Urban,Residential,84.22,7.0,9,0.0,2,1.0,2,11,No,6,No,No,329,62.0,330,0
LA00423,Road,Rural,Agricultural,56.33,9.0,13,1.0,0,1.0,4,12,No,5,No,No,353,97.0,360,0
LA00424,Road,Urban,Residential,55.22,8.0,12,2.0,4,1.0,4,13,No,2,No,No,278,85.0,455,1
LA00425,Industrial,Rural,Commercial,4.46,8.0,13,0.0,3,3.0,2,14,Yes,5,No,No,346,124.0,471,1
LA00426,Housing,Semi-Urban,Agricultural,21.91,6.0,9,2.0,2,0.0,2,9,Yes,4,No,No,194,61.0,190,0
LA00427,Road,Rural,Residential,25.61,7.0,14,0.0,2,0.0,2,11,No,4,No,No,506,34.0,485,0
LA00428,Housing,Rural,Mixed,13.01,5.0,10,0.0,6,2.0,4,7,No,6,No,No,262,83.0,384,1
LA00429,Road,Rural,Agricultural,48.24,7.0,10,1.0,1,1.0,6,12,No,6,No,No,383,69.0,401,0
LA00430,Housing,Semi-Urban,Commercial,43.86,10.0,11,0.0,0,1.0,3,15,No,4,Yes,No,238,71.0,266,1
LA00431,Housing,Semi-Urban,Residential,53.71,7.0,9,2.0,2,3.0,1,10,Yes,9,,Yes,246,94.0,321,1
LA00432,Airport,Semi-Urban,Commercial,64.55,9.0,14,1.0,1,3.0,4,10,Yes,7,No,No,387,91.0,359,0
LA00433,Industrial,Semi-Urban,Residential,62.38,5.0,10,0.0,0,2.0,1,10,No,6,No,No,331,96.0,368,1
LA00434,Housing,Semi-Urban,Agricultural,150.0,6.0,10,0.0,1,1.0,3,12,No,5,Yes,No,195,20.0,227,0
LA00435,Road,Rural,Residential,31.46,9.0,13,0.0,0,4.0,3,12,No,4,No,Yes,396,77.0,430,0
LA00436,Road,Urban,Mixed,27.58,7.0,10,1.0,1,1.0,0,12,No,3,Yes,Yes,487,44.0,515,0
LA00437,Road,Rural,Residential,47.81,4.0,5,0.0,1,3.0,2,12,Yes,3,Yes,No,250,,340,1
LA00438,Railway,Urban,Mixed,72.27,6.0,11,0.0,1,0.0,0,10,No,6,Yes,No,289,57.0,429,1
